Age,Annual_Income,Family_Size,Product_Price,Availability,Discount_Percentage,Previous_Purchases,Website_Visits,Time_Spent_Minutes,Cart_Additions,Need_Score,Purchased
46,130189,1,41101,1,8,1,37,81,18,9,0
53,127532,4,45956,1,27,21,46,19,5,2,1
42,168362,5,16510,0,18,12,16,108,4,7,0
38,151436,7,35486,1,38,21,14,52,16,8,1
53,76921,5,9462,1,20,18,30,61,14,4,1
27,39797,5,39507,1,30,3,32,112,6,4,1
54,52535,3,24111,0,41,5,45,2,16,2,1
26,66300,1,7142,0,6,26,12,79,11,2,0
41,67176,5,25386,1,36,21,27,23,6,4,1
52,36105,2,11491,1,24,16,26,19,12,4,1
52,159011,5,27099,0,27,25,48,97,7,5,1
53,99472,6,2118,0,35,23,29,70,3,9,1
35,193101,3,13052,0,16,8,23,50,7,9,0
56,166935,2,16340,1,25,1,49,61,15,7,1
49,98097,7,21362,0,27,19,22,19,15,6,1
41,161519,1,19382,0,36,26,20,94,10,5,1
40,116160,1,22559,0,16,5,38,22,8,4,0
49,66940,6,34915,0,48,17,46,3,10,2,1
54,105001,7,18042,1,16,26,16,5,4,4,0
29,170714,5,1822,0,32,22,31,94,9,7,1
30,27928,2,36920,1,33,21,3,67,5,1,0
40,68002,6,1751,0,22,23,21,60,15,3,0
42,104853,2,21706,1,29,14,39,39,11,4,1
52,134614,5,34646,1,26,22,5,103,7,7,0
58,137517,7,783,1,8,15,20,28,12,3,0
47,176089,5,42339,1,19,25,23,1,12,4,0
34,99064,4,18494,0,22,0,32,22,15,1,0
37,139694,4,46805,1,46,9,42,109,10,1,1
42,164385,5,19066,1,18,9,9,45,7,3,0
39,152631,3,26569,1,36,20,3,111,12,7,1
30,70893,6,8605,1,44,5,27,51,0,6,1
36,35167,4,40311,1,3,29,27,103,19,5,0
53,58598,5,5592,0,12,22,10,81,19,8,0
29,158595,2,16927,1,37,3,16,106,18,8,1
58,69777,6,27592,1,11,13,24,51,3,4,0
36,179511,7,3366,1,8,24,23,28,1,6,0
29,136378,4,6009,1,14,16,9,114,18,1,0
26,101060,7,12969,1,20,2,2,30,18,9,0
24,33285,3,39882,0,14,25,6,104,9,5,0
45,162045,6,21963,0,48,1,37,8,16,8,1
31,142970,6,44155,0,4,29,35,91,19,1,0
48,42694,1,7919,1,4,17,7,41,7,4,0
36,186846,2,29236,1,24,16,15,109,8,2,0
64,155374,3,14937,0,23,12,21,25,17,2,0
33,173463,3,48054,1,36,18,38,59,1,2,1
22,24611,7,10156,0,30,9,36,77,17,2,1
52,29372,3,815,1,45,20,23,34,7,8,1
29,175384,2,17375,1,33,21,29,39,1,6,1
42,165152,3,20291,1,40,23,13,71,15,9,1
38,100618,1,16984,0,13,3,5,116,4,2,0
53,132945,4,45562,0,26,16,47,86,9,1,1
40,128397,2,8994,0,46,27,39,97,8,8,1
33,116213,3,18817,0,3,15,39,46,1,3,0
56,40874,5,18678,0,22,24,42,38,15,3,1
62,152669,4,23421,0,37,18,45,95,15,8,1
59,31600,7,43069,1,45,23,43,109,16,5,1
56,154819,6,25059,0,4,13,1,33,1,8,0
31,99415,2,10615,0,26,19,20,117,4,2,0
48,175887,5,9177,0,42,26,43,116,7,9,1
22,114348,6,21543,0,13,14,1,22,1,2,0
52,125736,5,10543,1,6,18,35,27,11,9,0
40,44714,3,37308,0,45,2,40,63,12,6,1
46,169962,2,1883,0,44,19,45,27,15,5,1
60,155797,7,13213,0,17,19,7,21,4,7,0
28,194277,3,5485,0,31,15,35,53,11,7,1
35,171756,6,36985,1,1,27,34,35,14,4,0
64,131573,7,7082,1,40,6,5,47,1,7,0
29,33092,1,35451,1,42,17,29,50,11,3,1
26,115918,5,42789,0,19,7,48,119,9,3,1
27,190842,1,13507,0,28,26,27,10,7,7,1
61,45457,6,15416,0,42,13,7,111,10,1,0
34,91667,3,46624,1,25,17,1,28,11,8,0
55,110751,7,24938,1,37,0,9,104,16,2,0
24,82894,7,27307,0,0,23,47,37,6,1,0
63,81305,7,48216,0,4,19,1,41,14,6,0
30,163684,4,28502,0,13,5,27,97,18,4,0
57,188161,5,2530,1,24,12,17,61,1,7,0
59,72137,4,39928,0,47,0,32,51,5,3,1
26,20559,2,3036,1,8,18,41,8,1,2,0
44,86249,5,11964,1,29,6,30,101,13,4,1
19,57361,1,25215,1,18,22,15,114,7,4,0
22,100720,4,9407,1,39,26,42,58,15,4,1
46,35261,6,6809,0,7,23,28,105,18,3,0
54,40372,2,29954,1,15,15,3,61,17,7,0
55,75355,5,41943,0,49,13,28,33,12,5,1
36,118560,7,20807,1,7,1,5,19,5,4,0
25,183616,6,39484,0,22,6,2,30,3,5,0
62,20037,2,35287,1,8,19,38,78,9,7,0
18,194104,1,1499,1,31,21,16,14,14,4,1
39,61420,7,42636,1,36,19,44,36,11,5,1
34,117243,6,24288,0,33,14,17,7,19,6,1
24,149380,5,14345,1,45,24,12,116,11,6,1
42,54600,2,45846,1,17,13,26,107,6,7,0
62,199357,3,23471,1,44,0,49,34,5,3,1
21,109520,5,47304,1,43,16,7,50,4,8,1
53,25167,5,32386,0,14,15,24,32,18,5,0
23,20432,7,21793,0,14,4,16,42,13,1,0
48,89687,5,34403,0,28,20,18,33,0,4,0
36,91947,7,21237,0,22,26,8,119,10,4,0
61,116324,5,41149,1,22,23,27,14,3,8,1
56,70903,3,15465,1,0,22,26,89,13,9,0
44,85792,6,13550,1,21,26,31,28,17,3,1
27,53439,6,4290,0,6,2,18,106,5,1,0
43,184329,6,42961,1,44,23,2,114,4,8,1
36,195746,1,43739,0,31,29,41,39,16,9,1
56,71248,3,24037,0,27,19,23,94,6,4,0
20,196443,3,7552,0,49,18,48,31,10,5,1
62,188369,2,4060,1,31,1,49,24,13,4,1
30,54743,4,39702,1,32,24,42,115,1,4,1
45,99803,6,30285,1,42,13,22,4,16,3,1
37,95117,4,10664,0,12,27,33,78,1,4,0
45,42076,2,47610,1,27,22,18,9,14,9,1
25,107483,3,5191,1,8,20,15,100,6,7,0
58,154035,2,49770,0,47,24,41,70,2,6,1
56,139217,5,30619,1,42,18,3,24,5,9,1
18,164938,2,3810,1,2,12,48,90,8,2,0
20,124504,2,39495,0,16,12,23,98,9,4,0
30,183377,7,8088,0,33,28,47,65,7,9,1
45,125649,5,35854,1,31,5,2,87,6,8,0
42,146244,7,28214,0,8,23,42,17,0,1,0
50,52813,4,23174,1,40,8,4,100,9,9,1
55,86729,5,21298,1,47,19,26,37,17,2,1
23,24512,1,10609,0,0,0,19,50,15,1,0
61,173738,2,25280,0,48,23,49,45,3,2,1
62,167702,2,48168,0,41,9,10,20,8,6,1
49,137907,7,45533,0,19,2,22,59,17,2,0
62,151708,4,16660,1,4,5,6,59,10,1,0
64,154847,7,43381,0,39,15,1,90,11,5,0
38,84591,3,42774,0,44,19,43,11,7,2,1
33,31351,5,39038,0,20,5,16,55,0,4,0
38,135400,3,35491,0,4,11,7,84,7,8,0
28,140533,1,28831,1,3,2,24,65,4,6,0
54,123627,5,19262,0,7,22,35,108,0,8,0
53,148381,1,48444,0,24,17,14,77,2,5,0
52,115707,1,25336,1,6,20,4,58,12,2,0
36,101678,1,37233,0,36,2,41,100,15,1,1
37,93309,6,11479,1,41,4,15,44,11,8,1
35,30778,5,4440,1,31,18,44,102,6,1,1
64,163573,5,4855,1,16,24,48,77,7,9,1
58,132713,6,48831,1,27,23,23,14,10,4,1
31,153180,4,41966,0,5,29,19,76,12,6,0
32,56382,6,48859,1,41,17,14,117,10,6,1
48,95787,2,20005,0,47,7,27,52,3,3,1
18,43341,3,18359,1,41,29,36,34,5,1,1
20,165439,3,31355,1,35,23,38,63,18,6,1
33,139967,1,36826,0,1,9,22,27,7,5,0
40,151066,5,35004,0,30,18,11,118,5,4,0
28,163074,5,43656,1,0,9,4,12,16,9,0
29,105820,1,41913,0,2,20,32,38,17,4,0
27,79949,2,31714,1,12,1,40,118,2,1,0
49,166772,3,606,0,30,9,41,100,11,6,1
33,82543,6,8699,1,28,21,24,56,14,7,1
25,180390,4,21874,0,43,17,34,65,6,1,1
55,47610,7,8815,0,32,3,3,90,12,9,0
29,85226,2,22097,1,9,2,38,40,9,2,0
41,65167,5,35918,1,37,16,2,104,18,7,1
45,179011,7,14883,1,8,23,23,21,8,8,0
25,87381,1,31362,0,0,23,40,32,11,8,0
45,66710,3,23576,0,43,16,20,89,10,1,1
53,36766,7,2497,1,36,27,8,12,7,1,0
43,122416,1,40780,0,31,21,35,89,8,4,1
25,32780,5,27575,1,32,11,49,26,3,2,1
45,68458,1,34177,0,1,16,43,36,19,4,0
45,76221,6,40070,0,45,12,3,16,4,6,1
54,21509,7,7800,0,1,8,32,78,6,3,0
58,109493,7,4818,1,4,0,31,110,8,3,0
53,185418,3,27211,0,9,14,44,34,3,1,0
44,136850,1,38818,0,37,18,46,113,11,5,1
34,197946,3,10333,0,36,8,31,24,11,7,1
26,177220,7,14271,0,1,16,1,72,5,6,0
50,51533,1,10826,1,40,14,12,91,12,4,1
37,128144,1,26868,0,41,1,18,39,8,6,1
30,142402,3,17239,0,39,3,24,64,8,3,1
45,98467,6,245,0,24,6,36,77,2,3,0
46,21359,1,44882,0,37,7,29,29,12,7,1
30,139119,6,20058,1,36,0,25,31,5,9,1
63,40344,2,26303,0,17,0,23,63,17,1,0
52,138499,4,21407,0,26,4,3,43,13,4,0
23,89778,2,34726,0,19,7,30,19,1,5,0
35,40601,4,37590,0,49,0,17,115,5,2,1
22,170188,2,3698,1,33,2,45,10,19,3,1
64,121013,4,13683,0,43,21,49,56,6,5,1
42,50782,1,47737,0,7,28,30,60,7,8,0
19,131095,3,17113,1,3,16,49,43,9,3,0
27,117123,3,48084,0,29,29,19,48,12,3,1
47,64458,5,44226,1,35,2,5,40,0,6,0
62,144225,4,36386,0,8,27,40,34,4,8,1
22,159152,5,37220,0,40,0,34,110,1,1,1
50,185029,6,44974,0,11,3,9,113,3,7,0
18,164980,6,40297,0,13,8,39,113,11,7,0
35,116188,5,9196,0,34,12,48,107,4,3,1
49,141292,4,5655,0,5,4,44,1,14,3,0
64,110570,3,32819,0,46,13,26,19,9,9,1
28,143791,4,8097,0,22,18,5,1,16,1,0
38,198554,6,10909,0,3,25,24,88,13,1,0
43,145291,1,27465,0,0,22,31,25,6,2,0
42,118375,5,49359,0,8,13,24,68,1,6,0
39,58314,5,25718,0,47,21,21,88,2,8,1
44,128880,6,26064,1,8,26,22,103,3,1,0
30,120326,4,9968,0,43,24,38,84,15,1,1
50,166903,5,21982,1,45,3,22,97,15,2,1
51,141026,3,20739,1,14,3,21,28,2,7,0
58,171197,5,37063,0,23,8,30,107,16,4,1
52,82451,4,41324,1,47,1,49,45,16,1,1
18,65708,6,36689,0,7,9,47,99,19,8,1
38,37682,3,49928,0,27,17,10,24,6,4,0
23,122406,3,29570,1,41,24,3,104,7,7,1
45,186866,5,44546,1,45,6,39,44,18,8,1
34,79372,4,5278,1,16,20,29,2,6,1,0
22,59477,5,10998,0,34,13,25,23,0,2,0
48,189809,7,5666,1,30,20,2,97,15,2,0
22,153692,1,20453,1,3,24,13,116,17,5,0
55,186129,6,38288,1,47,28,27,78,7,5,1
20,191210,7,33475,0,13,14,29,62,6,6,0
40,73024,1,5774,0,24,9,14,15,9,2,0
54,160749,3,22372,1,45,4,4,32,1,8,1
54,195183,5,21816,1,47,24,8,87,14,1,1
27,175146,1,23840,1,39,7,5,4,13,9,1
27,37824,2,23270,1,49,21,44,84,1,5,1
36,151837,1,35262,1,6,20,27,31,6,8,0
34,196511,5,11151,1,30,28,24,59,11,8,1
38,117151,5,8170,1,34,4,44,71,4,2,1
31,68926,6,29572,0,37,4,43,1,5,9,1
26,187932,1,42907,1,19,13,34,69,15,6,1
63,32975,5,34889,1,15,0,28,14,11,3,0
18,94877,5,21082,0,21,26,24,94,8,1,0
62,97870,7,31618,1,35,4,5,102,19,9,1
30,101371,6,19499,0,18,18,13,23,11,3,0
21,177620,7,27413,1,1,21,18,71,9,1,0
18,120970,6,16210,0,3,24,17,108,16,5,0
57,118066,6,34916,1,33,11,30,103,10,8,1
49,189808,7,22453,1,6,14,38,114,17,7,0
51,81562,6,28630,0,46,2,19,118,3,5,1
45,60409,2,993,0,48,0,22,16,2,2,1
48,29834,3,45911,0,13,23,49,9,18,2,1
25,122192,5,28824,1,42,11,49,103,5,3,1
56,20840,4,26985,1,31,12,18,119,7,6,1
43,51568,6,44660,1,16,29,26,110,6,4,0
51,30846,3,13713,1,36,13,15,98,14,9,1
20,156971,6,14416,1,13,24,28,31,11,3,0
29,106038,3,6187,0,16,9,30,61,14,6,0
18,189845,4,35801,1,31,19,28,45,8,4,1
61,149789,1,18765,0,1,25,20,7,1,1,0
22,127460,2,41132,0,38,13,4,57,19,1,0
47,94723,5,34248,1,3,13,4,115,14,8,0
47,124194,1,29722,1,39,12,37,64,17,3,1
34,131417,7,30398,0,29,20,15,2,12,2,0
64,155383,4,16967,1,29,2,34,6,15,1,1
40,76888,2,42089,0,32,29,11,108,14,8,1
32,61616,2,44841,1,41,28,23,61,10,9,1
54,26083,2,13264,0,0,23,35,34,2,1,0
38,163670,4,20263,1,32,18,43,17,9,8,1
31,102476,6,6201,1,35,19,35,26,16,1,1
19,112416,6,37822,1,48,9,11,76,7,2,1
28,22580,7,38821,0,30,11,2,20,4,1,0
56,142834,6,39148,1,36,22,15,41,7,2,1
55,132148,1,33646,0,13,1,40,58,14,2,0
51,62321,5,3575,1,5,0,28,110,10,5,0
55,29386,2,4823,1,6,3,31,99,8,3,0
51,73171,7,14990,0,39,7,32,99,1,1,1
35,170594,7,23370,0,23,16,34,54,6,2,0
47,165707,2,6813,0,49,25,22,29,15,4,1
32,151743,1,27953,1,3,13,29,48,6,7,0
44,53545,6,8701,1,24,13,8,102,3,1,0
51,46855,2,17543,1,2,18,22,95,4,5,0
55,55790,2,18084,1,27,3,12,104,13,2,0
50,71012,4,12835,1,22,19,23,77,6,8,1
41,137827,3,18717,1,35,15,38,90,12,2,1
32,34260,7,26328,1,47,18,2,22,17,4,1
47,21074,1,42357,0,12,18,12,72,9,6,0
59,193748,1,14074,1,21,12,21,104,1,9,0
34,160547,6,49603,0,24,6,12,71,12,4,0
22,166192,1,46592,1,42,23,45,5,1,4,1
46,174219,6,44282,0,23,13,31,52,14,7,1
21,21986,4,10723,0,42,28,9,1,4,1,1
27,183502,4,15495,0,36,9,15,45,10,5,1
34,75479,5,6569,1,32,13,32,118,5,5,1
27,150833,6,25140,0,13,19,43,40,18,1,1
34,22176,7,43573,0,23,10,9,64,14,6,0
37,104258,4,3266,0,21,10,24,11,3,9,0
41,135188,6,21737,0,36,14,8,52,6,7,0
22,104153,7,2309,1,22,7,28,96,16,2,0
51,178187,7,8847,1,5,23,18,7,9,4,0
23,97442,1,33167,1,18,21,43,51,16,8,1
19,60002,5,20350,1,11,16,37,93,10,1,0
30,77124,3,25031,0,25,22,36,94,15,6,1
60,157682,2,46419,1,28,22,37,21,6,3,1
60,69752,2,33431,0,13,20,32,39,7,3,0
28,98947,5,12301,1,16,5,21,112,15,1,0
64,138972,6,42082,0,29,13,39,44,15,8,1
40,94716,6,31405,0,6,8,49,107,3,5,0
33,199065,6,17674,0,20,2,29,57,6,1,0
48,30073,3,30959,0,0,11,18,41,16,5,0
28,57251,7,10196,1,48,3,23,39,2,5,1
33,116496,2,10328,1,37,24,33,20,16,9,1
25,58897,5,9318,0,3,14,48,22,10,3,0
21,71616,6,24931,0,45,12,9,29,7,9,1
57,24482,4,18902,1,7,25,44,46,18,8,1
21,127990,1,47481,1,17,29,43,68,6,2,1
42,190646,3,19047,1,44,27,38,3,17,9,1
20,63284,6,19435,0,7,17,4,73,14,5,0
49,92932,2,46961,0,30,13,16,5,18,8,1
20,27338,1,30007,0,30,12,3,56,2,8,0
44,193790,5,16753,0,27,8,8,67,15,4,0
46,163572,6,39487,1,47,4,16,89,14,1,1
49,162617,2,22131,0,36,18,2,32,4,9,0
36,81480,1,9219,1,2,7,45,97,13,6,0
38,156313,4,4655,0,44,12,19,82,1,2,1
22,173893,3,46195,1,14,8,24,109,3,4,0
35,24695,5,1142,0,3,16,16,100,19,5,0
45,34318,2,38312,1,34,4,40,114,12,6,1
59,70934,7,4288,1,33,29,2,41,15,5,1
39,173403,4,13160,0,35,8,32,29,11,9,1
38,141282,3,10333,1,5,10,1,103,4,2,0
23,111891,3,3188,1,3,1,49,111,11,3,0
18,88754,7,1746,1,48,12,18,109,7,3,1
22,105677,4,13227,0,29,0,39,66,4,3,1
58,122320,2,32715,0,38,7,32,11,2,6,1
29,153909,3,587,0,17,14,9,59,12,8,0
43,145261,5,15553,0,21,21,3,95,3,5,0
63,125338,1,34615,1,9,29,24,4,7,6,0
51,60077,5,17011,1,48,29,11,93,3,1,1
31,99915,6,17651,0,28,1,28,54,6,3,0
43,155311,3,16378,1,22,2,16,114,2,4,0
62,49669,1,20956,0,3,20,29,67,3,7,0
44,68624,4,12031,0,18,16,41,2,7,5,1
26,95147,1,22288,1,25,17,12,108,12,1,0
43,155222,1,583,0,6,26,46,100,12,3,1
64,162181,7,551,1,12,27,4,78,8,2,0
39,177088,1,4169,0,2,16,26,48,19,6,0
64,163008,3,13486,0,39,29,4,117,19,5,1
47,162108,7,7307,0,10,13,11,68,4,3,0
60,190308,7,37265,1,15,10,2,44,13,2,0
34,165093,6,38539,0,19,22,31,62,4,1,0
43,56943,6,18257,1,22,22,3,94,2,2,0
53,133694,7,22106,0,22,25,25,83,0,5,0
18,174316,7,9290,0,31,13,34,19,9,5,1
25,143351,2,40280,1,40,4,1,44,14,9,1
52,58985,6,18549,1,41,25,5,31,16,6,1
32,152574,3,41457,1,37,5,39,62,11,3,1
64,73836,2,29778,1,2,28,31,15,13,3,0
39,119714,4,15029,1,7,18,36,29,3,3,0
31,23770,4,39200,1,37,10,3,67,10,8,0
43,62865,4,48847,0,39,1,38,83,14,9,1
45,73811,4,8013,1,13,9,12,86,13,3,0
40,24001,4,10095,0,7,12,16,47,17,1,0
31,80848,5,26827,0,10,24,8,84,8,8,0
41,72635,7,2046,0,41,1,11,119,14,2,0
19,40946,3,36283,1,41,13,45,7,2,7,1
62,115852,2,1494,0,42,16,14,68,19,7,1
43,111103,4,47952,0,32,8,27,1,12,9,1
31,63744,5,2521,0,14,7,18,105,1,8,0
24,137729,6,20403,1,36,7,8,71,14,9,1
20,190231,5,40213,0,13,6,33,22,13,1,0
64,43671,5,19567,1,25,24,4,101,6,3,0
40,167522,3,40898,0,7,26,49,57,3,4,1
63,165980,4,24604,1,48,15,30,94,3,3,1
60,195430,5,11080,1,3,18,20,73,9,8,0
64,186590,7,1944,0,35,23,30,58,18,7,1
62,77813,5,34672,0,17,16,27,27,12,5,0
35,116748,4,41949,1,26,0,25,38,5,5,0
55,157878,3,18987,1,18,26,6,87,7,4,0
52,124733,5,18377,1,2,12,5,76,9,5,0
32,191963,2,37212,0,8,15,14,13,16,5,0
42,146865,1,23075,0,38,5,14,97,8,4,0
54,103551,6,19549,0,1,14,34,15,13,5,0
45,149335,1,44701,0,8,11,41,80,19,7,1
27,59220,1,19559,0,5,23,25,98,4,9,0
56,37158,3,1359,1,37,7,39,73,2,7,1
34,100992,5,18704,1,27,25,18,106,8,1,0
56,178660,1,13959,1,47,0,20,116,11,9,1
39,82576,1,43898,1,33,10,43,91,0,3,1
43,108027,6,25462,1,28,14,8,48,10,2,0
61,175260,4,28043,1,47,0,26,15,4,9,1
42,78830,7,21419,0,2,24,21,99,18,2,0
34,155091,7,35315,1,15,15,27,98,3,9,0
30,32419,5,35997,0,43,24,32,40,11,5,1
37,53697,5,7797,0,34,6,42,30,15,6,1
42,104932,6,23175,0,10,0,17,112,15,7,0
21,139712,4,31460,0,42,28,49,23,0,7,1
27,115428,5,28260,1,22,25,1,9,2,4,0
20,159045,7,28835,1,29,1,27,32,19,4,1
58,106649,7,31393,0,47,7,36,35,14,5,1
62,142649,2,4049,0,4,23,11,49,19,9,0
35,31136,6,10759,1,7,10,41,96,16,1,0
64,104739,3,8110,1,42,12,41,45,3,8,1
53,82502,4,26869,1,42,4,35,16,2,8,1
64,182357,6,23923,0,49,17,38,32,10,7,1
39,43039,1,16500,1,9,18,38,25,0,6,0
51,86720,5,40827,1,27,20,42,94,4,3,1
64,143168,2,39109,0,35,2,42,37,3,8,1
25,108263,7,14887,0,9,25,49,37,19,7,1
57,79155,2,8006,1,13,0,47,35,7,8,1
61,36911,3,46053,0,37,29,36,45,10,2,1
36,20916,6,13403,0,36,21,10,8,10,8,1
59,79052,2,1366,0,46,29,40,104,17,7,1
58,37790,6,33346,0,4,4,1,113,9,6,0
54,156278,5,4077,0,5,18,22,47,12,9,0
23,141937,5,6168,1,29,8,17,36,19,8,1
43,105053,7,44604,1,18,25,12,118,15,5,0
51,69950,2,31327,1,48,23,44,89,16,5,1
62,136211,5,12840,1,13,6,13,82,17,9,0
23,76361,6,22897,1,10,11,25,103,2,8,0
54,81451,7,7891,0,45,13,26,10,0,4,1
50,57696,5,585,1,4,28,46,1,1,9,1
39,122395,7,45148,1,44,15,40,68,5,6,1
38,144121,1,30795,0,30,12,46,90,17,5,1
23,66728,6,37541,1,43,26,39,75,16,7,1
23,75401,7,437,1,31,17,49,15,13,9,1
21,45103,4,25536,1,23,29,43,96,16,1,1
47,185335,5,15192,1,9,9,33,79,8,9,0
28,70044,5,34871,0,12,20,8,92,18,5,0
47,77730,6,1571,0,46,20,13,87,1,9,1
48,45825,3,44488,0,12,5,26,3,2,5,0
41,57271,4,27796,0,35,21,17,115,15,7,1
26,97256,7,6589,1,21,2,24,32,15,7,0
20,197804,4,7956,1,8,26,24,20,0,9,0
48,86433,7,28711,1,18,3,12,56,18,5,0
57,121999,4,9465,1,6,0,31,78,17,7,0
54,43572,2,34473,1,14,10,16,99,9,5,0
53,58546,1,5764,1,16,16,42,104,16,4,1
41,166222,1,23423,1,45,4,16,42,0,1,0
48,74165,3,26555,0,13,11,30,73,4,5,0
23,83690,4,5479,0,40,19,28,60,3,4,1
19,56948,4,44453,0,47,22,3,56,18,1,1
37,188102,5,2224,0,1,6,33,47,6,1,0
45,47007,7,46289,0,13,3,24,24,7,5,0
28,120819,6,31636,0,3,25,30,41,18,9,0
21,111207,2,5091,0,2,29,40,4,7,1,0
32,96772,2,6894,1,2,15,48,76,8,8,0
23,42024,3,29318,1,10,14,28,51,18,9,0
47,190456,1,31213,1,4,13,47,88,17,4,0
55,102912,4,36174,1,47,28,39,1,13,8,1
19,169229,6,28077,0,28,1,2,14,17,1,0
32,105481,3,28459,0,27,9,13,95,4,4,0
28,108553,7,49402,0,22,19,37,10,0,2,0
25,152828,2,48773,0,29,23,10,97,5,4,0
43,122488,2,18143,1,22,1,40,36,6,2,0
62,116741,2,22623,1,40,4,13,42,4,3,0
61,98210,4,9170,1,21,12,19,99,7,1,0
22,194166,4,7299,1,42,22,6,48,5,3,1
23,155607,4,18803,0,11,9,18,18,0,7,0
43,67367,5,19367,0,26,21,40,89,11,8,1
21,168190,1,14233,1,39,12,9,76,4,6,1
36,79884,7,28671,1,45,13,17,60,4,1,1
37,164352,2,27091,1,48,24,4,28,14,7,1
50,165818,2,11679,1,14,17,6,53,16,3,0
37,122572,5,49841,1,46,19,11,115,4,9,1
29,73251,2,33455,1,22,22,42,9,18,2,1
64,104821,7,19103,0,43,27,26,24,9,9,1
18,103583,2,21971,0,40,7,11,20,2,2,0
43,30207,4,6323,1,43,4,8,90,10,2,0
31,47757,4,14297,0,18,20,3,69,7,4,0
55,167298,1,9487,0,43,19,2,27,12,2,0
54,178278,7,37221,0,10,24,18,92,5,7,0
28,171328,7,27002,1,37,11,2,101,2,3,0
53,53822,2,14939,0,39,15,26,40,18,4,1
30,61340,3,35473,0,42,25,12,71,6,1,1
60,63351,2,35406,0,2,19,37,83,1,4,0
20,126311,2,13996,0,15,18,26,54,18,4,0
50,199743,1,41625,0,31,24,36,86,12,4,1
23,95320,3,16298,0,37,6,16,82,10,9,1
27,122565,2,34624,0,8,24,14,15,8,3,0
22,186229,6,28751,1,40,3,2,97,18,7,1
40,39937,6,32736,0,37,18,21,103,18,4,1
27,197779,7,34228,0,4,9,7,51,13,1,0
61,31219,7,27244,0,0,7,11,69,11,3,0
19,29399,3,18857,1,34,15,44,40,0,9,1
30,146733,6,34063,0,34,3,29,101,0,6,1
57,178729,4,18615,1,11,9,37,69,16,8,1
19,40047,4,40877,0,35,18,48,101,3,9,1
37,105693,3,22127,1,20,15,39,43,12,8,1
18,120931,2,13892,1,47,11,28,64,10,5,1
54,195963,7,15877,1,42,19,40,7,17,6,1
26,157852,3,19894,0,7,1,4,2,11,2,0
34,47050,6,32644,1,26,27,4,30,18,9,1
26,93551,3,18851,0,8,10,27,113,19,6,0
28,88666,6,31123,0,27,19,6,75,0,8,0
32,102016,7,19827,0,29,22,34,52,17,7,1
41,133135,4,47893,1,13,12,41,101,1,2,0
55,73010,3,23765,0,22,2,40,103,10,2,0
52,58165,7,31226,1,28,16,18,33,14,5,1
47,31528,7,19581,0,25,9,44,9,14,3,1
48,140840,5,25936,0,21,7,48,11,5,1,1
22,156986,6,34201,0,14,5,30,76,3,3,0
61,57136,5,23649,0,8,13,33,10,11,7,0
31,162251,4,45704,0,25,18,20,116,10,9,1
28,106008,7,3436,0,16,23,36,54,7,4,1
26,32076,7,8257,0,8,21,46,75,1,8,1
51,143911,2,36255,1,2,0,5,97,15,6,0
29,175855,6,37581,0,15,24,35,20,1,4,0
52,136625,2,31667,0,12,10,19,5,3,3,0
52,197788,4,37969,1,25,24,12,111,1,5,0
18,70298,2,2531,1,16,24,26,24,8,3,0
57,74304,7,33884,1,31,13,19,32,12,8,1
39,99360,6,17125,0,23,12,11,118,19,6,0
46,89835,1,20546,1,35,11,20,31,1,6,1
25,132424,6,8607,0,21,21,9,106,18,7,0
28,159190,6,33308,1,8,5,20,44,7,7,0
58,76911,5,17622,0,21,28,27,78,10,8,1
54,123088,1,47502,1,40,3,5,19,7,5,0
31,35185,1,25590,0,49,23,10,106,15,5,1
47,192864,1,38111,0,45,8,9,24,19,6,1
52,70613,6,35171,0,19,27,25,118,16,4,1
38,184999,4,47854,1,2,6,13,96,14,2,0
54,20386,1,30513,1,35,6,32,12,6,2,1
22,50020,3,45202,1,32,12,8,50,0,2,0
36,62678,2,14140,1,17,1,45,85,13,2,0
31,81394,4,38818,1,35,1,27,115,15,5,1
43,135377,3,7146,0,9,27,22,100,2,2,0
21,141716,6,39474,1,35,14,28,25,17,7,1
42,75918,6,36289,0,20,25,18,51,18,4,0
62,135640,3,46302,0,24,15,23,117,5,5,0
59,180527,5,18562,0,48,26,41,14,8,2,1
42,124446,5,38971,0,39,1,31,72,12,1,1
35,189807,3,20634,1,8,19,41,29,11,9,1
57,114702,5,35068,1,47,24,34,25,14,6,1
25,125509,2,21035,1,26,4,7,87,6,5,0
56,113608,2,41095,1,14,1,5,59,11,5,0
57,134310,6,9109,1,31,19,21,100,16,2,1
31,163181,5,47089,1,47,6,6,57,12,8,1
49,65802,1,46976,0,43,4,45,112,16,4,1
55,54622,3,2046,1,49,10,35,12,7,4,1
50,129935,2,36824,0,38,7,42,50,17,8,1
40,137919,7,45411,0,15,16,23,12,1,4,0
32,153669,5,40583,0,27,13,3,82,16,1,0
50,191669,7,3425,0,5,28,33,100,11,4,0
42,192026,5,8799,1,5,29,38,48,12,1,0
34,89519,2,3845,1,37,4,23,50,14,6,1
50,194223,2,45176,0,46,3,16,19,10,2,1
64,168112,1,44937,1,1,2,25,112,8,9,0
19,64772,5,30894,0,40,6,49,53,7,4,1
31,142431,5,24644,0,39,25,16,35,19,8,1
57,116090,4,21298,0,6,10,25,113,14,2,0
57,178988,6,13589,0,26,0,42,27,16,5,1
